@RELATION train_nocolour

@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
0.097472,14.319,409.27,353.08,51,23,3
33.541,17.181,481.35,434.31,49,60,3
85.223,15.901,556.64,444.13,53,13,3
0.29145,12.466,575.12,624.89,94,28,3
13.906,10.243,569.56,766.33,54,18,3
79.053,23.04,321.91,451.86,64,25,3
80.346,19.27,395.35,488.21,43,28,3
92.622,11.207,193.37,215.24,114,19,3
13.094,11.841,237.45,305.32,172,30,3
-4.559,14.947,88,17.606,251,19,4
-23.112,12.811,89.418,205.82,67,17,4
19.057,9.555,81.778,436.44,27,16,4
-27.925,12.728,104.07,666.07,30,23,4
0.15382,22.426,102.29,309.98,161,23,4
88.076,20.666,56.221,546.19,154,36,4
-31.679,22.337,108.38,78,24,25,4
13.153,23.222,154.23,14.135,230,10,5
-18.944,38.458,92.172,94.103,58,33,5
7.627,66.195,84.695,337.86,95,6,5
29.539,63.521,69.227,549.81,128,7,5
26.059,24.846,146.52,107.05,485,0,5
25.09,24.568,143.46,159.07,327,0,5
13.273,16.194,148.7,220.43,334,5,5
44.19,0.97647,153.63,260.14,125,1,5
35.256,86.042,144.28,287.2,64,6,5
21.124,37.396,148.97,388.72,189,1,5
61.544,0.83103,149.49,414.96,149,0,5
59.876,51.505,140.12,457.51,89,1,5
17.028,14.923,154.8,511.85,483,1,5
51.864,0.71832,133.06,547.67,212,1,5
43.195,37.898,141.22,569.94,514,0,5
25.741,17.977,228.23,505.38,688,5,5
51.595,29.663,288.09,502.28,261,3,5
24.458,24.835,288.03,438.75,306,1,5
48.942,18.447,240.93,418.78,68,1,5
38.338,20.241,242.7,456.76,202,4,5
-40.061,20.489,381.67,414.55,78,22,5
45.479,22.977,381.44,442.95,211,8,5
72.099,98.538,422.01,437.24,71,13,5
12.158,90.927,259.71,265.68,78,14,5
14.765,46.055,256.71,234.41,17,6,5
85.669,36.864,287.17,260.93,153,2,5
24.989,67.738,423.36,523.14,80,7,5
14.522,69.071,548.47,356.62,47,9,5
20.11,18.135,544.14,394.28,123,13,5
-24.038,20.931,584.1,368.6,520,25,5
23.142,92.386,555.19,513.63,117,24,5
15.068,79.737,560.6,548.86,127,4,5
0.48358,20.054,585.85,518.1,273,3,5
19.566,37.083,547.07,715.17,71,4,6
36.009,17.562,581.88,723.54,961,5,6
87.022,0.036841,23.548,284.91,1447,0,1
86.713,0.010761,21.538,432.4,4025,0,1
76.25,0.17817,164,553.35,144,0,1
88.43,0.031587,64.059,515.7,3314,0,1
85.708,0.21603,39.205,683,4645,0,1
86.216,0,21.77,764.9,3282,0,1
88.854,0.018718,54.302,570.27,5347,0,1
-19.675,58.851,121.55,16.364,11,62,2
5.889,11.139,223.29,33.986,72,7,2
-28.364,20.619,352.5,19.2,40,33,2
-33.104,15.166,324.8,540.94,35,16,3
-15.811,16.442,322.06,658.84,32,35,3
70.293,17.512,453.54,681.54,24,26,3
21.087,89.811,169.34,664.59,71,12,3
63.028,13.446,259.53,704.64,90,13,3
7.001,14.807,410.35,723.45,31,18,3
17.419,23.52,564.37,748.23,35,40,3
20.279,78.162,561.99,681.53,289,10,3
78.616,29.321,564.31,638.6,147,3,3
-14.793,99.339,444.6,534.51,78,15,3
34.786,17.718,356.12,492.41,17,21,3
11.886,11.777,215.32,489.04,25,13,3
30.448,62.442,178.16,189.79,58,27,3
-0.28093,17.495,80.8,204.72,40,27,3
-42.353,17.982,348.99,182.32,91,13,3
4.391,75.495,542.54,179.11,56,10,3
-12.118,11.093,542.81,336.1,69,18,3
13.281,10.65,544.86,375.17,58,24,3
13.726,64.069,563.8,418.06,115,15,3
-0.42201,73.054,545.6,493.25,117,10,3
57.616,61.078,509.53,64.356,163,5,3
63.724,15.69,499.4,735.03,30,14,3
-13.365,31.173,584.54,533.88,154,3,3
55.089,19.299,587.94,576.58,142,7,3
21.785,13.457,76.824,235.39,255,23,4
-41.734,69.008,86.421,328.66,38,7,4
-67.282,19.504,137.24,338.78,51,20,4
-2.295,22.068,142.48,262.14,98,18,4
-34.196,66.112,102.1,413.54,39,11,4
-41.137,15.962,144.83,452.51,53,27,4
-16.258,15.907,205.25,540.2,20,27,4
-10.622,12.55,201.92,600.86,74,17,4
21.456,12.546,157.73,627.02,60,13,4
20.796,58.573,107.61,658.19,57,12,4
98.829,48.004,127.81,785.26,135,4,4
16.079,50.226,131.1,726.19,52,7,4
-0.42188,14.451,156.97,715.05,80,23,4
23.7,15.375,14.074,139.04,27,31,4
13.477,7.477,5,42.31,29,7,4
-16.696,13.174,18.698,217.32,53,27,4
-14.134,65.056,49.692,234.15,39,8,4
73.972,30.658,50.759,47.536,377,4,5
23.697,34.246,58.362,87.785,312,0,5
15.817,47.914,52.328,117.13,134,5,5
67.495,25.468,111.55,282.18,125,1,5
51.195,20.92,118.88,396.63,241,1,5
43.212,22.59,265.39,580.25,324,15,5
-10.959,30.581,270.14,648.63,414,50,5
-47.374,27.37,141.58,755.78,284,5,5
-0.96964,26.934,86.756,374.21,209,22,5
40.906,51.55,211.48,384.15,48,136,5
-26.787,11.004,209.28,345.63,363,28,5
10.606,24.215,197.91,241.64,67,7,5
20.261,21.746,193.68,159.82,99,4,5
15.586,31.612,352.79,141.74,39,5,5
11.868,75.869,345.62,233.14,548,5,5
-4.378,79.027,353.13,308.64,382,10,5
96.228,19.405,359.51,346.41,104,41,5
-0.93862,97.277,340.86,382.42,185,19,5
-20.016,17.955,363.01,462.4,452,10,5
-25.028,18.229,540.29,295.2,254,19,5
24.8,11.134,543.41,260.42,385,17,5
19.583,94.716,518.45,208.14,193,30,5
31.223,82.483,519.63,54.717,145,9,5
10.654,5.907,513.1,88.292,130,4,5
31.35,32.547,517.05,129.55,109,25,5
32.473,12.658,565.31,274.49,140,7,5
12.976,13.818,571.39,76.951,102,19,5
-10.582,92.713,400.72,562.5,101,18,5
-48.153,11.261,399.35,601.18,180,7,5
-15.844,13.1,399.43,630.72,145,26,5
76.415,13.394,66.9,16.346,622,0,1
85.274,0,17.441,29.7,2152,0,1
67.092,17.441,107.88,78.166,519,0,1
82.706,0.1254,66.433,113.08,1790,0,1
58.648,0.46269,101.4,168.72,116,0,1
86.389,0.045102,52.527,279.05,4927,0,1
82.607,0.14354,87.655,259.47,1413,0,1
82.663,0.099539,22.074,399.16,3171,0,1
78.579,0.1763,102.45,418.94,2825,0,1
76.521,0.1978,39.254,508.51,7808,1,1
52.721,10.337,140.07,530.01,91,1,1
79.875,0.13614,34.105,624.83,7446,0,1
74.612,0.28713,106.99,657.75,2101,0,1
80.422,0.15158,51.99,780.18,1823,0,1
65.594,0.4881,132.97,788.41,469,0,1
75.537,0.19121,108.89,466.69,2458,0,1
-95.048,30.229,343.77,302.02,61,36,2
-14.25,29.307,292.04,341.09,80,59,2
13.411,21.523,354.16,380.38,104,15,2
-36.462,33.153,276.86,403.53,76,47,2
31.143,35.107,361.9,440.79,70,51,2
13.719,34.353,271.95,463,38,62,2
-11.617,38.332,316.05,510.93,40,19,2
-18.022,39.3,381.98,494.11,44,38,2
-12.511,28.984,466.62,656,34,29,2
-23.473,32.589,446.1,770.91,58,43,2
8.261,20.221,440.7,616.77,47,15,2
13.405,67.936,106.57,23.513,193,15,3
-39.873,29.113,237.38,46.405,37,5,3
11.28,67.113,269.42,44.53,166,9,3
-0.54461,89.398,260.63,13.781,32,18,3
76.886,8.489,260.07,107.07,41,17,3
45.898,74.949,244.18,145.24,55,12,3
11.586,70.731,296.49,134.56,70,7,3
44.534,96.984,353.15,130.2,88,19,3
11.542,91.226,395.4,131.93,68,11,3
-90.055,96.899,449.86,132.54,28,9,3
16.434,49.475,457.65,90.843,51,9,3
33.331,9.265,455.28,43.483,29,10,3
-40.879,10.69,416.06,52.218,78,12,3
-0.30687,95.791,373.17,24.833,60,21,3
50.027,12.966,362.59,96.931,29,19,3
55.307,68.188,298.99,56.198,81,15,3
99.493,84.617,294.65,26.413,75,5,3
17.173,71.006,241.2,182.36,70,9,3
16.916,53.935,265.5,185.54,46,13,3
99.175,86.248,264.23,222.88,43,16,3
-38.257,8.174,237.3,263.47,43,13,3
56.484,10.258,365.47,211.57,76,10,3
36.131,93.184,316.16,176.78,81,21,3
-0.27018,16.475,408.56,170.72,82,41,3
48.369,13.11,464,213.5,48,20,3
87.546,10.103,466.06,273.3,66,16,3
-71.622,15.784,439.67,366.58,92,20,3
24.953,13.997,453.95,389.74,58,15,3
-0.23022,10.162,457.29,444.57,28,12,3
50.592,16.162,463.84,515.36,58,33,3
12.744,10.229,469.34,567.91,68,13,3
-85.957,15.486,377.78,604.01,88,12,3
31.646,18.968,325.08,611.52,48,26,3
-22.126,22.789,263.5,615.28,128,15,3
33.069,67.642,282.42,567.89,66,15,3
-28.549,12.735,284.84,632.95,37,15,3
10.596,14.881,382.6,634.26,35,16,3
-21.357,10.396,315.47,659.14,51,16,3
87.891,60.064,276.35,721.05,63,10,3
58.562,14.286,315.05,706.72,151,3,3
13.74,79.245,273.88,782.03,69,20,3
25.658,62.876,317.48,723.83,141,10,3
-52.298,9.478,379.93,737.4,85,15,3
14.322,11.24,374.44,781.29,98,7,3
-64.916,10.668,407.67,739.8,64,8,3
37.918,15.909,466.42,712.89,76,22,3
-46.426,54.852,275,667.05,43,9,3
19.963,11.93,173,17.143,21,13,4
-39.377,16.346,148.32,31.395,38,14,4
73.676,10.839,196.27,53.786,112,14,4
37.322,15.983,203.73,177.83,115,11,4
23.05,11.636,201.73,279.17,30,14,4
-0.40048,20.941,184.95,416.26,19,23,4
32.423,10.174,199.4,370.3,47,17,4
19.677,73.042,225.32,501.44,77,10,4
-77.479,25.899,227.92,597.08,26,29,4
-38.931,24.174,219.29,636.36,55,25,4
-10.248,20.532,195.59,600.53,282,8,4
25.034,17.694,216.44,721.13,55,31,4
-99.731,18.214,178.38,739.78,167,16,4
76.819,75.214,174.05,790.39,41,10,4
-0.085495,12.957,147.66,724.14,99,15,4
-56.897,14.332,176.46,664.74,111,13,4
66.734,20.286,179.86,531.51,57,19,4
-32.448,19.043,181.98,456.24,42,17,4
65.504,20.227,166.44,357.94,63,11,4
70.499,12.869,162.29,289.11,66,15,4
35.045,13.827,140.92,251.18,65,5,4
17.246,14.228,157.7,188.1,30,8,4
32.672,18.239,145.67,144.71,82,10,4
13.794,12.154,172.07,106.87,15,19,4
-18.691,24.826,200.86,12.516,64,27,5
0.55786,43.667,197.53,100.73,183,3,5
29.305,33.455,204.65,235.62,34,4,5
53.552,31.374,199.09,328.57,47,7,5
-28.437,48.638,225.48,547.77,73,64,5
17.625,27.491,215.18,678.46,50,9,5
-0.56668,37.338,216.04,766.67,57,22,5
-12.707,31.02,253.73,785.7,188,17,5
-97.795,41.846,253.98,762.33,162,12,5
-40.877,29.333,241.37,685.54,195,4,5
-30.261,35.534,247.26,667.2,530,9,5
43.937,35.544,256.18,573.74,657,4,5
6.347,25.161,236.62,322.25,393,6,5
8.229,28.861,235.58,237.25,151,22,5
-58.665,33.645,225.09,207.91,388,6,5
72.551,3.619,230.65,112.65,74,10,5
25.864,18.753,230.69,88.898,49,1,5
38.721,25.334,233.52,73.093,194,20,5
37.508,34.991,283.42,85.288,378,41,5
0.15529,29.563,287.67,108.24,42,43,5
19.802,40.374,308.87,104.63,152,10,5
91.165,36.875,303.48,89.665,230,47,5
72.021,34.685,293.06,215.74,80,48,5
14.79,63.113,291.32,238.11,28,81,5
22.616,21.48,324.77,232.56,551,2,5
21.445,39.533,386.9,210.09,186,47,5
0.95514,33.339,388.35,236.76,161,29,5
22.315,31.015,410.79,226.13,205,9,5
51.264,14.8,422.3,211.44,64,24,5
0.15955,33.301,385.22,109.29,153,32,5
81.818,33.373,383.94,79.753,97,36,5
25.055,29.316,408.88,73.469,147,12,5
-32.661,11.284,415.15,107.52,108,13,5
-16.559,17.925,439.2,545.8,133,15,5
12.366,14.879,333.59,571.18,49,16,5
-0.46638,42.146,301.58,567.83,269,20,5
-64.024,37.629,305.65,691.04,525,11,5
-48.772,35.352,301.87,774.97,419,17,5
-13.892,34.853,302.31,795.59,237,18,5
-18.332,23.094,328.37,795.35,277,5,5
30.278,79.544,336,767,43,5,5
5.478,37.707,399.9,768.5,305,35,5
-99.324,51.921,398.62,795.48,106,19,5
16.046,12.243,419.13,679.61,54,15,6
11.29,18.497,471.32,694.02,207,11,6
12.616,28.626,413.52,322.55,166,31,6
3.514,68.585,469.44,339.48,168,1,6
14.89,63.427,433.61,470.58,406,20,6
-0.15618,18.239,475.95,481.18,312,5,6
84.435,0.055952,40.642,16.108,1116,0,1
71.982,14.496,84.891,113.4,1069,0,1
78.998,0.34016,117.67,334.87,6659,0,1
67.812,25.644,143.76,412.33,1083,1,1
72.787,0.32201,82.827,533.59,742,0,1
69.239,14.997,106,668.64,821,0,1
83.352,0.10408,60.093,773.12,4270,0,1
81.997,0.12223,24.829,741.66,2863,0,1
79.094,0.16112,63.714,573.01,2909,0,1
80.121,0.14271,55.028,462.44,12600,1,1
78.998,0.34016,117.67,334.87,6659,0,1
82.641,0.10273,61.975,265.59,2122,0,1
81.044,0.13465,27.142,335.15,8142,0,1
82.161,0.12315,35.677,143.85,7080,0,1
85.222,0.12583,75.195,198.64,1404,0,1
78.998,0.34016,117.67,334.87,6659,0,1
81.044,0.13465,27.142,335.15,8142,0,1
80.121,0.14271,55.028,462.44,12600,0,1
80.121,0.14271,55.028,462.44,12600,0,1
-65.352,26.298,458.51,146.22,91,26,2
89.829,29.35,427.99,95.728,195,24,2
17.006,42.409,385.86,96.365,96,54,2
-91.677,36.4,370.33,151.87,70,59,2
-12.121,37.703,408.35,178.26,190,86,2
27.202,38.472,519.76,110.02,51,50,2
-49.517,40.213,517.25,367.29,55,56,2
-30.276,44.272,514.67,427.51,69,55,2
12.124,35.65,516.79,492.08,38,29,2
-22.862,39.844,520.11,571.88,115,46,2
6.715,44.789,522.95,628.08,91,26,2
38.448,27.202,489.55,632.38,71,51,2
-50.958,31.643,440.58,622.42,74,98,2
-80.024,33.996,397.29,617.5,14,43,2
-85.602,43.624,420.65,391.92,218,61,2
39.464,39.673,432.31,358.92,52,89,2
82.159,36.608,398.5,348.81,48,50,2
12.053,43.282,388.73,277.93,45,37,2
-35.788,35.068,397.76,314.45,49,55,2
10.024,39.111,377.3,719.79,57,59,2
-74.238,42.839,357.93,744.46,89,80,2
-59.779,35.038,382.42,770.21,136,30,2
-15.302,23.432,407.73,746.8,15,24,2
-62.174,23.305,456.35,754.79,103,21,2
72.122,25.642,519.97,781.23,70,37,2
52.451,35.527,512.26,723.49,69,91,2
-47.221,19.726,483.49,569.89,47,30,3
10.698,14.822,478.53,694.63,100,30,3
10.173,13.319,487.36,716.47,36,16,3
37.617,12.713,487.91,381.64,11,27,3
-22.076,18.188,121.52,13.522,23,20,4
72.375,22.637,139.42,154.13,52,29,4
-19.668,21.342,135.58,77.548,31,37,4
78.289,20.982,214.94,29.875,48,44,4
13.628,17.154,218,121.27,37,19,4
15.388,20.153,219.91,222.82,33,38,4
57.861,13.209,227.57,414.43,35,18,4
37.956,13.847,229.88,496.04,26,22,4
-16.867,15.61,227.41,562.96,27,35,4
-44.546,92.762,230.5,626,60,9,4
47.058,21.796,232.83,698.3,89,33,4
-75.839,21.846,182.45,686.86,22,23,4
-35.645,23.71,150.74,538.35,34,42,4
-33.869,17.619,155.39,631.52,61,29,4
0.4827,17.538,167.59,782.39,95,15,4
23.142,11.847,158.5,714.93,30,20,4
-50.417,29.05,240.78,756.5,18,52,4
-59.113,16.823,221.91,282.59,34,18,4
-10.232,17.939,182.27,143.69,45,21,4
14.052,27.46,257,134.94,51,34,4
-29.197,20.161,260.09,389.26,53,41,4
34.158,78.064,181.74,26.914,35,6,5
19.068,73.516,183.11,95.609,151,1,5
15.141,97.906,177.61,191.85,379,0,5
23.698,3.353,251.17,167.98,100,4,5
-47.163,18.703,252.17,237.64,174,3,5
22.311,45.251,190.08,262.76,118,2,5
14.187,12.669,289.65,360.42,92,2,5
-12.626,40.028,292.73,311.31,208,75,5
11.828,36.649,209.09,320.31,45,62,5
-68.873,39.869,209.68,358.75,155,58,5
21.947,13.869,266.69,421.21,313,2,5
-6.634,33.455,192.68,421.54,50,22,5
21.341,27.098,194.21,489.82,57,3,5
-84.199,13.123,191.97,580.35,66,4,5
48.921,21.628,204.83,641.06,36,0,5
-19.112,36.783,203.96,752.04,178,15,5
15.62,56.521,290.77,750.73,181,8,5
12.851,17.461,293.12,652.8,418,6,5
10.32,24.914,300.81,595.58,636,6,5
17.577,84.959,414.99,447.11,235,3,5
12.973,11.85,399.62,518.62,222,16,5
43.086,16.938,373.69,405.63,167,4,5
0.85385,14.596,407.67,665.66,434,3,5
-72.313,32.675,493.42,399.85,137,34,5
12.373,25.684,492.67,431.48,126,10,5
13.613,10.924,495.33,457.31,125,6,5
-13.835,21.421,282.56,58.08,150,18,5
41.975,48.782,276.7,80.696,115,96,5
22.388,19.154,381.03,43.807,88,23,5
22.463,8.671,382.19,23.333,21,34,5
-88.159,46.258,262.83,510.66,70,19,5
16.639,34.446,485.82,740.68,148,8,5
31.486,30.648,485.17,607.05,191,9,5
12.544,28.578,500.51,667.48,241,4,5
79.966,0.48916,441.8,31.758,881,0,1
82.338,23.642,345.49,61.414,601,0,1
87.75,0.0081967,211.72,29.452,3748,0,1
88.963,0.011868,118.49,45.95,5252,0,1
73.409,65.454,62.191,169.66,518,0,1
85.063,17.953,75.546,138.77,2014,0,1
68.089,37.546,25.666,238.76,900,0,1
67.56,54.488,24.032,354.61,528,0,1
64.351,54.766,30.444,471.12,223,0,1
83.527,0.04527,15.51,596.06,876,0,1
68.56,60.938,35.598,633.58,448,0,1
33.442,17.579,579.7,28.912,57,22,2
-0.53994,20.633,554.3,47.261,23,35,2
45.423,18.753,182.78,132.78,156,17,3
32.362,13.736,112.43,232.17,46,19,3
-0.3296,10.864,102.59,284.9,78,11,3
10.189,13.076,63.758,277.02,99,14,3
-43.326,20.761,59.455,376.4,134,53,3
15.059,16.799,110.98,380.46,52,27,3
29.655,10.817,118.01,333.32,72,16,3
39.905,13.136,117.53,483,113,17,3
78.561,22.034,71.547,470.23,53,20,3
54.684,93.196,52.398,414.96,108,11,3
34.443,12.193,88.219,586.9,105,27,3
87.881,12.664,117.63,540.07,27,22,3
14.696,11.472,101.83,615.08,59,20,3
30.969,93.282,67.095,664.76,21,9,3
31.832,21.278,136.51,683.53,49,19,3
12.058,18.423,223,694.02,82,18,3
61.934,21.234,330.29,714,84,45,3
-2.73,15.523,444.4,731.47,73,12,3
29.603,20.223,539.79,755.44,78,31,3
-0.75321,12.165,586.99,707.63,105,19,3
70.896,15.518,503.58,707.38,95,15,3
89.754,16.103,377.09,679.09,99,19,3
-30.223,12.761,245.29,655.09,170,12,3
-26.289,19.684,180.62,625.92,100,28,3
7.688,19.485,159.31,566.94,86,16,3
-34.205,19.637,165.54,502.25,96,44,3
20.157,18.452,202.85,498.53,101,34,3
88.864,16.15,241.75,501.13,32,6,3
-0.76829,10.654,248.53,540.19,58,11,3
-46.475,13.971,294.26,541.78,27,24,3
19.611,14.638,251.25,587.33,12,15,3
30.866,20.528,361.64,607.12,266,29,3
-11.948,20.311,370.24,551.27,51,30,3
0.2582,17.575,333.4,553.09,118,20,3
24.671,17.493,365.74,496.85,112,30,3
1.711,22.066,370.96,445.46,26,25,3
39.646,17.27,309.77,436.91,107,19,3
-36.079,14.02,245.5,432.56,130,13,3
47.341,17.225,156.84,451.64,94,31,3
65.736,13.23,153.67,378.31,103,7,3
73.432,22.905,153.28,291.85,39,31,3
64.237,16.25,191.1,277.11,96,47,3
0.23455,21.342,159.04,214.59,128,25,3
4.814,12.768,242.5,126.44,131,23,3
78.282,14.107,253.74,185.55,104,21,3
0.23174,17.318,253.84,319,200,24,3
16.288,12.328,338.33,375.35,43,22,3
0.29909,14.941,370.43,318.94,65,23,3
-55.511,19.968,300.27,270.1,67,20,3
-0.7141,20.388,359.2,235.85,157,29,3
-24.976,75.481,308.78,129.62,45,19,3
11.675,16.117,372.78,152.19,74,16,3
2.362,11.009,437.61,222.07,44,19,3
-23.455,24.142,500.57,140,23,20,3
-0.57943,16.709,556.68,133.63,125,28,3
1.146,14.035,564.09,277.5,22,12,3
10.096,23.855,494.85,300.38,39,21,3
-45.034,18.126,413.81,393.48,126,21,3
1.648,14.958,566.04,412.44,120,19,3
36.548,24.415,500.83,378.15,89,22,3
-72.194,17.577,490.4,513,15,37,3
-15.047,20.689,557.25,565.58,112,33,3
0.45088,25.104,493.61,615.74,57,54,3
28.833,14.8,436.6,673.63,43,36,3
12.16,16.27,396.12,736.95,42,24,3
0.21439,90.502,118.39,768.77,218,6,3
10.714,28.451,232.91,780.12,209,2,3
-16.217,26.424,133.89,536.21,117,30,4
15.407,21.737,133.28,256.57,97,13,4
35.816,13.814,54.68,621.12,206,22,4
20.582,32.514,65.043,315.05,117,2,5
-16.631,12.978,73.986,329.82,215,17,5
-0.80952,36.052,65.327,356.21,278,4,5
24.644,71.991,99.417,330,12,8,5
58.228,11.621,80.188,392.95,80,3,5
15.065,17.744,73.282,417.53,365,4,5
48.387,19.824,77.395,441.09,76,1,5
-31.616,29.91,105.81,421.79,103,4,5
20.504,21.935,87.5,524.87,60,4,5
20.645,25.733,93.442,549.11,120,2,5
47.832,31.042,178.08,550.4,155,3,5
77.791,24.215,179.1,582.45,379,1,5
69.416,31.407,226.32,572.57,102,2,5
4.762,15.103,193.24,444.03,263,5,5
25.47,10.465,196.84,408.79,293,2,5
24.116,19.298,220.4,444.49,136,1,5
93.784,41.123,226.58,349.02,107,1,5
0.77258,17.232,191.29,371.03,330,18,5
24.745,86.046,194.96,346.44,514,2,5
10.7,23.759,198.69,317.55,255,3,5
77.102,31.542,196.87,220.48,129,6,5
62.596,21.405,177.45,191.52,340,7,5
-27.154,31.659,226.92,207.89,135,6,5
53.362,0.8363,295.98,184.53,175,1,5
46.764,1.827,299.13,214.5,56,2,5
9.671,15.366,335.31,200.59,81,11,5
54.515,0.95728,309.79,301.04,158,2,5
10.471,21.707,285.15,331.41,382,2,5
99.543,13.931,332.48,315.37,75,12,5
96.789,14.386,300.59,454.75,397,3,5
11.34,21.781,300.99,489.91,384,1,5
5.935,17.718,333.16,477.51,149,21,5
18.32,43.004,291.41,574.71,111,0,5
17.476,17.693,292.15,623.34,410,1,5
17.549,47.018,330,605.85,33,6,5
-42.234,14.887,414.82,629.8,50,14,5
16.604,68.526,419,600.43,23,12,5
-82.125,17.181,413.31,566.29,78,10,5
39.507,23.92,447.75,590.3,273,7,5
21.999,11.552,456.35,502.35,144,21,5
-18.109,18.344,422.23,545.03,117,9,5
-0.82357,43.912,420.79,516.57,232,4,5
-3.397,81.754,420.34,486.2,79,15,5
-60.676,18.365,422.84,329.05,502,29,5
13.284,10.968,421.2,267.02,61,32,5
10.901,73.152,422.11,286.38,436,1,5
49.496,27.788,462.6,298.3,135,5,5
1.556,28.916,426.77,167.03,120,28,5
41.436,39.361,422.75,138.22,36,41,5
11.451,30.327,421.57,107.67,131,16,5
11.452,18.081,459.95,131.9,93,15,5
32.247,24.446,567.24,182.98,85,15,5
31.286,12.745,549.06,218.01,285,7,5
16.238,77.116,561.25,336.9,77,21,5
19.488,5.216,555.61,382.55,49,6,5
80.993,10.541,552.6,480.43,161,24,5
10.098,63.559,551.87,526.74,348,6,5
-37.349,12.284,554.83,615.71,58,17,5
-99.405,81.932,550.34,650.5,76,9,5
-11.787,15.324,587.2,639.08,285,23,5
19.927,23.518,593.32,509.27,41,3,5
81.495,0.52911,68.775,19.3,1599,0,1
86.47,0.022019,21.494,32.901,1657,0,1
81.763,0.15344,82.946,88.152,224,0,1
87.839,0.009453,30.124,119.97,2291,0,1
52.248,41.613,74.424,202.65,335,0,1
87.808,0.029919,55.151,279.42,1314,0,1
87.321,0.0099681,30.014,429.76,6988,0,1
88.969,0.010451,46.912,494.76,3491,0,1
72.543,0.27505,99.592,602.06,647,0,1
82.679,0.36436,97.15,778.22,2346,0,1
88.341,0.0045282,35.016,593.49,4341,0,1
83.611,0.12932,32.852,710.68,648,0,1
31.772,20.344,517.39,358.77,62,30,3
11.362,16.677,473.89,385.86,28,25,3
35.431,18.088,298.52,480.84,166,4,3
11.95,66.366,366.37,475.3,100,14,3
4.555,12.086,526.8,507.3,60,21,3
94.879,11.27,488.73,520.83,116,7,3
-49.352,10.398,519.33,600.83,84,6,3
-8.379,96.921,484.24,608.65,51,17,3
19.407,14.952,503.51,35.826,69,24,3
28.295,11.081,461.92,38.569,51,16,3
27.927,67.494,378.03,32.802,101,2,3
16.87,48.371,309.21,44.795,73,4,3
22.733,33.071,248.15,50.443,79,8,3
-47.824,55.396,183.07,48.821,84,9,3
0.73689,53.081,162.3,52.494,162,9,3
13.812,10.825,182.27,102.16,37,13,4
13.336,13.951,122.5,134.45,22,18,4
21.29,17.363,111.32,232.03,38,21,4
18.316,19.041,119.54,339.24,132,21,4
-14,16.018,121.86,420.57,35,33,4
-15.006,18.731,142.48,529.69,42,41,4
40.253,92.214,147.45,629.36,11,19,4
0.26076,17.647,154.15,703,40,37,4
-15.048,16.997,152.76,750.39,38,22,4
-51.668,16.654,234.67,758.93,95,36,4
-65.278,26.313,230.08,638.11,38,41,4
-26.683,26.706,186.5,648.64,28,37,4
-11.703,18.269,193.32,560.18,56,18,4
-85.323,14.867,229.59,562.52,29,22,4
48.596,14.687,182.4,448.94,62,26,4
-54.139,22.54,143.31,455.58,26,37,4
50.674,20.45,160.27,371.86,22,36,4
98.687,15.022,184.59,364.47,32,18,4
13.707,16.782,164.19,283.56,32,31,4
63.773,13.786,120.19,55.708,209,21,4
12.872,10.632,109.66,15.175,160,5,5
21.174,43.159,155.54,142.37,153,14,5
23.032,45.128,158.37,212.35,169,3,5
51.514,0.69638,156.66,338.14,65,0,5
9.842,13.761,161.98,404.21,164,2,5
-3.41,32.855,190.11,533.18,274,8,5
12.173,25.477,199.69,600.32,95,5,5
2.683,51.727,196.29,711.49,105,4,5
-10.367,19.589,203,769.94,103,1,5
-29.118,11.683,292.28,753.74,57,9,5
63.92,0.60113,291.25,645.82,88,1,5
25.108,18.819,289.32,543.71,77,15,5
-43.358,17.444,243.58,417.53,833,36,5
59.264,15.476,248.09,308.38,89,11,5
14.281,46.268,256.69,190.72,29,6,5
45.278,16.69,242.61,129.79,262,7,5
81.355,17.39,352.44,124.92,478,25,5
83.806,50.439,362.2,191.4,80,5,5
30.681,49.799,350.4,314.98,105,12,5
47.557,92.432,363.82,413.28,102,7,5
19.763,16.401,401.03,549.14,35,12,5
11.772,14.294,381.21,641.11,238,3,5
19.799,41.113,392.36,757.24,111,3,5
-66.323,27.237,491.09,669.31,131,24,5
43.766,30.399,492.86,632.19,236,13,5
61.053,15.094,238.32,15.505,972,3,5
45.965,23.483,351.17,37.381,84,17,5
88.142,15.318,520.68,455.19,194,19,6
4.174,62.245,459.87,430.22,148,7,6
86.736,0.023791,331.61,23.402,1351,0,1
73.884,48.776,246.01,69.212,2127,0,1
89.362,0.0097572,104.68,172.23,2467,0,1
87.318,0.018616,27.175,290.33,1745,0,1
63.443,43.383,19.399,391.43,868,0,1
87.759,0.031416,44.019,248.57,2932,0,1
88.068,0,51.591,55,12156,0,1
88.068,0,51.591,55,12156,0,1
89.655,0.0051717,83.992,183.66,4961,0,1
85.406,0.63489,166.95,109.36,3391,0,1
70.092,13.104,12.335,592.74,547,1,1
86.394,0.037714,33.328,693.81,1450,0,1
84.696,0,15.912,775.66,1680,0,1
66.499,49.485,65.178,781.51,1470,0,1
87.011,0.015637,24.087,676.64,1385,0,1
83.6,17.417,41.458,739.56,3218,0,1
